2025-09-27 13:09:39,725 | INFO | Crawling (depth 0, from https://jeevee.com/): https://jeevee.com/
2025-09-27 13:10:38,595 | ERROR | Failed to fetch https://tranquilityspa.com.np/outlets/the-soaltee-kathmandu/services?service=4 after 3 attempts: Cannot connect to host tranquilityspa.com.np:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')]
2025-09-27 13:10:50,036 | INFO | Total Pages Crawled: 14
2025-09-27 13:10:50,036 | INFO | Total URLs Visited: 15
2025-09-27 13:10:50,036 | INFO | Total Failed URLs: 5
2025-09-27 13:13:16,157 | INFO | Crawling (depth 0, from https://jeevee.com/): https://jeevee.com/
2025-09-27 13:13:16,158 | INFO | Crawling (depth 0, from http://kiec.edu.np/): http://kiec.edu.np/
2025-09-27 13:13:16,159 | INFO | Crawling (depth 0, from https://prettyclickcosmetics.com/): https://prettyclickcosmetics.com/
2025-09-27 13:13:16,160 | INFO | Crawling (depth 0, from https://www.tranquilityspa.com.np/): https://www.tranquilityspa.com.np/
2025-09-27 13:13:16,377 | INFO | Fetched https://www.tranquilityspa.com.np/ (status 200)
2025-09-27 13:13:16,572 | INFO | Fetched http://kiec.edu.np/ (status 200)
2025-09-27 13:13:16,574 | WARNING | CAPTCHA strongly detected at http://kiec.edu.np/
2025-09-27 13:13:16,593 | INFO | Fetched https://prettyclickcosmetics.com/ (status 200)
2025-09-27 13:13:20,142 | INFO | Fetched https://jeevee.com/ (status 200)
2025-09-27 13:13:20,395 | INFO | Crawling (depth 1, from https://www.tranquilityspa.com.np/): https://tranquilityspa.com.np/pages/about
2025-09-27 13:13:20,563 | INFO | Fetched https://tranquilityspa.com.np/pages/about (status 200)
2025-09-27 13:13:21,155 | INFO | Crawling (depth 1, from https://prettyclickcosmetics.com/): https://prettyclickcosmetics.com/products/milani-make-it-last-setting-spray
2025-09-27 13:13:21,385 | INFO | Fetched https://prettyclickcosmetics.com/products/milani-make-it-last-setting-spray (status 200)
2025-09-27 13:13:22,214 | INFO | Crawling (depth 1, from https://jeevee.com/): https://jeevee.com/prescriptions
2025-09-27 13:13:22,565 | INFO | Fetched https://jeevee.com/prescriptions (status 200)
2025-09-27 13:13:23,126 | WARNING | CAPTCHA logged to failed_urls.txt for http://kiec.edu.np/
2025-09-27 13:13:27,790 | INFO | Crawling (depth 1, from https://jeevee.com/): https://jeevee.com/about
2025-09-27 13:13:28,157 | INFO | Fetched https://jeevee.com/about (status 200)
2025-09-27 13:13:28,497 | INFO | Crawling (depth 1, from https://prettyclickcosmetics.com/): https://prettyclickcosmetics.com/collections/types?q=setting%20spray
2025-09-27 13:13:28,750 | INFO | Fetched https://prettyclickcosmetics.com/collections/types?q=setting%20spray (status 200)
2025-09-27 13:13:29,890 | INFO | Crawling (depth 1, from https://www.tranquilityspa.com.np/): https://tranquilityspa.com.np/teams
2025-09-27 13:13:30,073 | INFO | Fetched https://tranquilityspa.com.np/teams (status 200)
2025-09-27 13:13:32,934 | INFO | Crawling (depth 1, from https://jeevee.com/): https://jeevee.com/vendor-enrollment
2025-09-27 13:13:33,266 | INFO | Fetched https://jeevee.com/vendor-enrollment (status 200)
2025-09-27 13:13:36,263 | INFO | Crawling (depth 1, from https://www.tranquilityspa.com.np/): https://tranquilityspa.com.np/outlets/the-soaltee-kathmandu/services?service=4
2025-09-27 13:13:36,440 | INFO | Fetched https://tranquilityspa.com.np/outlets/the-soaltee-kathmandu/services?service=4 (status 200)
2025-09-27 13:13:36,676 | INFO | Crawling (depth 1, from https://jeevee.com/): https://jeevee.com/terms
2025-09-27 13:13:36,965 | INFO | Fetched https://jeevee.com/terms (status 200)
2025-09-27 13:13:38,149 | INFO | Crawling (depth 1, from https://prettyclickcosmetics.com/): https://prettyclickcosmetics.com/products/milani-conceal-perfect-2-in-one-foundation-concealer
2025-09-27 13:13:38,376 | INFO | Fetched https://prettyclickcosmetics.com/products/milani-conceal-perfect-2-in-one-foundation-concealer (status 200)
2025-09-27 13:13:39,342 | INFO | Crawling (depth 1, from https://jeevee.com/): https://jeevee.com/policies
2025-09-27 13:13:39,686 | INFO | Fetched https://jeevee.com/policies (status 200)
2025-09-27 13:13:44,932 | INFO | Total Pages Crawled: 14
2025-09-27 13:13:44,933 | INFO | Total URLs Visited: 15
2025-09-27 13:13:44,935 | INFO | Total Failed URLs: 6
2025-09-27 13:17:15,386 | INFO | Crawling (depth 0, from https://jeevee.com/): https://jeevee.com/
2025-09-27 13:17:15,387 | INFO | Crawling (depth 0, from http://kiec.edu.np/): http://kiec.edu.np/
2025-09-27 13:17:15,389 | INFO | Crawling (depth 0, from https://prettyclickcosmetics.com/): https://prettyclickcosmetics.com/
2025-09-27 13:17:15,390 | INFO | Crawling (depth 0, from https://www.tranquilityspa.com.np/): https://www.tranquilityspa.com.np/
2025-09-27 13:17:15,486 | WARNING | Retry 1/2 for https://www.tranquilityspa.com.np/
2025-09-27 13:17:15,637 | INFO | Fetched http://kiec.edu.np/ (status 403)
2025-09-27 13:17:15,684 | INFO | Fetched https://prettyclickcosmetics.com/ (status 200)
2025-09-27 13:17:18,818 | INFO | Fetched https://jeevee.com/ (status 200)
2025-09-27 13:17:19,181 | WARNING | Retry 2/2 for https://www.tranquilityspa.com.np/
2025-09-27 13:17:19,813 | INFO | Crawling (depth 1, from https://prettyclickcosmetics.com/): https://prettyclickcosmetics.com/products/milani-make-it-last-setting-spray
2025-09-27 13:17:20,027 | INFO | Fetched https://prettyclickcosmetics.com/products/milani-make-it-last-setting-spray (status 200)
2025-09-27 13:17:20,780 | INFO | Crawling (depth 1, from https://jeevee.com/): https://jeevee.com/prescriptions
2025-09-27 13:17:21,109 | INFO | Fetched https://jeevee.com/prescriptions (status 200)
2025-09-27 13:17:21,289 | ERROR | Failed to fetch https://www.tranquilityspa.com.np/ after 3 attempts: Cannot connect to host www.tranquilityspa.com.np:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')]
2025-09-27 13:17:26,350 | INFO | Crawling (depth 1, from https://jeevee.com/): https://jeevee.com/about
2025-09-27 13:17:26,740 | INFO | Fetched https://jeevee.com/about (status 200)
2025-09-27 13:17:26,924 | INFO | Crawling (depth 1, from https://prettyclickcosmetics.com/): https://prettyclickcosmetics.com/collections/types?q=setting%20spray
2025-09-27 13:17:27,951 | INFO | Fetched https://prettyclickcosmetics.com/collections/types?q=setting%20spray (status 200)
2025-09-27 13:17:31,368 | INFO | Crawling (depth 1, from https://jeevee.com/): https://jeevee.com/vendor-enrollment
2025-09-27 13:17:31,704 | INFO | Fetched https://jeevee.com/vendor-enrollment (status 200)
2025-09-27 13:17:34,605 | INFO | Crawling (depth 1, from https://www.tranquilityspa.com.np/): https://tranquilityspa.com.np/pages/about
2025-09-27 13:17:34,664 | WARNING | Retry 1/2 for https://tranquilityspa.com.np/pages/about
2025-09-27 13:17:34,964 | INFO | Crawling (depth 1, from https://jeevee.com/): https://jeevee.com/terms
2025-09-27 13:17:35,236 | INFO | Fetched https://jeevee.com/terms (status 200)
2025-09-27 13:17:36,684 | WARNING | Retry 2/2 for https://tranquilityspa.com.np/pages/about
2025-09-27 13:17:37,501 | INFO | Crawling (depth 1, from https://jeevee.com/): https://jeevee.com/policies
2025-09-27 13:17:37,641 | INFO | Crawling (depth 1, from https://prettyclickcosmetics.com/): https://prettyclickcosmetics.com/products/milani-conceal-perfect-2-in-one-foundation-concealer
2025-09-27 13:17:37,815 | INFO | Fetched https://jeevee.com/policies (status 200)
2025-09-27 13:17:38,000 | INFO | Fetched https://prettyclickcosmetics.com/products/milani-conceal-perfect-2-in-one-foundation-concealer (status 200)
2025-09-27 13:17:39,332 | ERROR | Failed to fetch https://tranquilityspa.com.np/pages/about after 3 attempts: Cannot connect to host tranquilityspa.com.np:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')]
2025-09-27 13:17:54,116 | INFO | Crawling (depth 1, from https://www.tranquilityspa.com.np/): https://tranquilityspa.com.np/teams
2025-09-27 13:17:54,187 | WARNING | Retry 1/2 for https://tranquilityspa.com.np/teams
2025-09-27 13:17:56,228 | WARNING | Retry 2/2 for https://tranquilityspa.com.np/teams
2025-09-27 13:17:58,258 | ERROR | Failed to fetch https://tranquilityspa.com.np/teams after 3 attempts: Cannot connect to host tranquilityspa.com.np:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1006)')]
2025-09-27 13:18:10,748 | INFO | Crawling (depth 1, from https://www.tranquilityspa.com.np/): https://tranquilityspa.com.np/outlets/the-soaltee-kathmandu/services?service=4
2025-09-27 13:18:10,822 | WARNING | Retry 1/2 for https://tranquilityspa.com.np/outlets/the-soaltee-kathmandu/services?service=4
2025-09-27 13:18:12,956 | WARNING | Retry 2/2 for https://tranquilityspa.com.np/outlets/the-soaltee-kathmandu/services?service=4
2025-09-27 13:18:14,968 | ERROR | Failed to fetch https://tranquilityspa.com.np/outlets/the-soaltee-kathmandu/services?service=4 after 3 attempts: Cannot connect to host tranquilityspa.com.np:443 ssl:default [The network location cannot be reached. For information about network troubleshooting, see Windows Help]
2025-09-27 13:18:39,122 | INFO | Total Pages Crawled: 15
2025-09-27 13:18:39,122 | INFO | Total URLs Visited: 15
2025-09-27 13:18:39,123 | INFO | Total Failed URLs: 6
